,Province_State,Admin2,Date,cases,NewCases,7dayAvg,day_of_week,derivDiff,7daySum,FIPS,MMWR_week,Recip_County,Series_Complete_Pop_Pct,Administered_Dose1_Pop_Pct,Series_Complete_12PlusPop_Pct
0,Florida,Miami-Dade,2020-01-22,0.0,,,Wednesday,,,,,,,,
1,Florida,Miami-Dade,2020-01-23,0.0,0.0,,Thursday,,,,,,,,
2,Florida,Miami-Dade,2020-01-24,0.0,0.0,,Friday,0.0,,,,,,,
3,Florida,Miami-Dade,2020-01-25,0.0,0.0,,Saturday,0.0,,,,,,,
4,Florida,Miami-Dade,2020-01-26,0.0,0.0,,Sunday,0.0,,,,,,,
5,Florida,Miami-Dade,2020-01-27,0.0,0.0,,Monday,0.0,,,,,,,
6,Florida,Miami-Dade,2020-01-28,0.0,0.0,,Tuesday,0.0,,,,,,,
7,Florida,Miami-Dade,2020-01-29,0.0,0.0,0.0,Wednesday,0.0,0.0,,,,,,
8,Florida,Miami-Dade,2020-01-30,0.0,0.0,0.0,Thursday,0.0,0.0,,,,,,
9,Florida,Miami-Dade,2020-01-31,0.0,0.0,0.0,Friday,0.0,0.0,,,,,,
10,Florida,Miami-Dade,2020-02-01,0.0,0.0,0.0,Saturday,0.0,0.0,,,,,,
11,Florida,Miami-Dade,2020-02-02,0.0,0.0,0.0,Sunday,0.0,0.0,,,,,,
12,Florida,Miami-Dade,2020-02-03,0.0,0.0,0.0,Monday,0.0,0.0,,,,,,
13,Florida,Miami-Dade,2020-02-04,0.0,0.0,0.0,Tuesday,0.0,0.0,,,,,,
14,Florida,Miami-Dade,2020-02-05,0.0,0.0,0.0,Wednesday,0.0,0.0,,,,,,
15,Florida,Miami-Dade,2020-02-06,0.0,0.0,0.0,Thursday,0.0,0.0,,,,,,
16,Florida,Miami-Dade,2020-02-07,0.0,0.0,0.0,Friday,0.0,0.0,,,,,,
17,Florida,Miami-Dade,2020-02-08,0.0,0.0,0.0,Saturday,0.0,0.0,,,,,,
18,Florida,Miami-Dade,2020-02-09,0.0,0.0,0.0,Sunday,0.0,0.0,,,,,,
19,Florida,Miami-Dade,2020-02-10,0.0,0.0,0.0,Monday,0.0,0.0,,,,,,
20,Florida,Miami-Dade,2020-02-11,0.0,0.0,0.0,Tuesday,0.0,0.0,,,,,,
21,Florida,Miami-Dade,2020-02-12,0.0,0.0,0.0,Wednesday,0.0,0.0,,,,,,
22,Florida,Miami-Dade,2020-02-13,0.0,0.0,0.0,Thursday,0.0,0.0,,,,,,
23,Florida,Miami-Dade,2020-02-14,0.0,0.0,0.0,Friday,0.0,0.0,,,,,,
24,Florida,Miami-Dade,2020-02-15,0.0,0.0,0.0,Saturday,0.0,0.0,,,,,,
25,Florida,Miami-Dade,2020-02-16,0.0,0.0,0.0,Sunday,0.0,0.0,,,,,,
26,Florida,Miami-Dade,2020-02-17,0.0,0.0,0.0,Monday,0.0,0.0,,,,,,
27,Florida,Miami-Dade,2020-02-18,0.0,0.0,0.0,Tuesday,0.0,0.0,,,,,,
28,Florida,Miami-Dade,2020-02-19,0.0,0.0,0.0,Wednesday,0.0,0.0,,,,,,
29,Florida,Miami-Dade,2020-02-20,0.0,0.0,0.0,Thursday,0.0,0.0,,,,,,
30,Florida,Miami-Dade,2020-02-21,0.0,0.0,0.0,Friday,0.0,0.0,,,,,,
31,Florida,Miami-Dade,2020-02-22,0.0,0.0,0.0,Saturday,0.0,0.0,,,,,,
32,Florida,Miami-Dade,2020-02-23,0.0,0.0,0.0,Sunday,0.0,0.0,,,,,,
33,Florida,Miami-Dade,2020-02-24,0.0,0.0,0.0,Monday,0.0,0.0,,,,,,
34,Florida,Miami-Dade,2020-02-25,0.0,0.0,0.0,Tuesday,0.0,0.0,,,,,,
35,Florida,Miami-Dade,2020-02-26,0.0,0.0,0.0,Wednesday,0.0,0.0,,,,,,
36,Florida,Miami-Dade,2020-02-27,0.0,0.0,0.0,Thursday,0.0,0.0,,,,,,
37,Florida,Miami-Dade,2020-02-28,0.0,0.0,0.0,Friday,0.0,0.0,,,,,,
38,Florida,Miami-Dade,2020-02-29,0.0,0.0,0.0,Saturday,0.0,0.0,,,,,,
39,Florida,Miami-Dade,2020-03-01,0.0,0.0,0.0,Sunday,0.0,0.0,,,,,,
40,Florida,Miami-Dade,2020-03-02,0.0,0.0,0.0,Monday,0.0,0.0,,,,,,
41,Florida,Miami-Dade,2020-03-03,0.0,0.0,0.0,Tuesday,0.0,0.0,,,,,,
42,Florida,Miami-Dade,2020-03-04,0.0,0.0,0.0,Wednesday,0.0,0.0,,,,,,
43,Florida,Miami-Dade,2020-03-05,0.0,0.0,0.0,Thursday,0.0,0.0,,,,,,
44,Florida,Miami-Dade,2020-03-06,0.0,0.0,0.0,Friday,0.0,0.0,,,,,,
45,Florida,Miami-Dade,2020-03-07,0.0,0.0,0.0,Saturday,0.0,0.0,,,,,,
46,Florida,Miami-Dade,2020-03-08,0.0,0.0,0.0,Sunday,0.0,0.0,,,,,,
47,Florida,Miami-Dade,2020-03-09,0.0,0.0,0.0,Monday,0.0,0.0,,,,,,
48,Florida,Miami-Dade,2020-03-10,0.0,0.0,0.0,Tuesday,0.0,0.0,,,,,,
49,Florida,Miami-Dade,2020-03-11,0.0,0.0,0.0,Wednesday,0.0,0.0,,,,,,
50,Florida,Miami-Dade,2020-03-12,1.0,1.0,0.14285714285714285,Thursday,1.0,0.00370128142064064,,,,,,
51,Florida,Miami-Dade,2020-03-13,2.0,1.0,0.2857142857142857,Friday,0.0,0.00740256284128128,,,,,,
52,Florida,Miami-Dade,2020-03-14,8.0,6.0,1.1428571428571428,Saturday,5.0,0.02961025136512512,,,,,,
53,Florida,Miami-Dade,2020-03-15,13.0,5.0,1.8571428571428572,Sunday,-1.0,0.04811665846832832,,,,,,
54,Florida,Miami-Dade,2020-03-16,13.0,0.0,1.8571428571428572,Monday,-5.0,0.04811665846832832,,,,,,
55,Florida,Miami-Dade,2020-03-17,40.0,27.0,5.714285714285714,Tuesday,27.0,0.1480512568256256,,,,,,
56,Florida,Miami-Dade,2020-03-18,76.0,36.0,10.857142857142858,Wednesday,9.0,0.28129738796868864,,,,,,
57,Florida,Miami-Dade,2020-03-19,101.0,25.0,14.285714285714286,Thursday,-11.0,0.370128142064064,,,,,,
58,Florida,Miami-Dade,2020-03-20,124.0,23.0,17.428571428571427,Friday,-2.0,0.4515563333181581,,,,,,
59,Florida,Miami-Dade,2020-03-21,169.0,45.0,23.0,Saturday,22.0,0.595906308723143,,,,,,
60,Florida,Miami-Dade,2020-03-22,227.0,58.0,30.571428571428573,Sunday,13.0,0.7920742240170969,,,,,,
61,Florida,Miami-Dade,2020-03-23,278.0,51.0,37.857142857142854,Monday,-7.0,0.9808395764697696,,,,,,
62,Florida,Miami-Dade,2020-03-24,338.0,60.0,42.57142857142857,Tuesday,9.0,1.1029818633509108,,,,,,
63,Florida,Miami-Dade,2020-03-25,400.0,62.0,46.285714285714285,Wednesday,2.0,1.1992151802875675,,,,,,
64,Florida,Miami-Dade,2020-03-26,616.0,216.0,73.57142857142857,Thursday,154.0,1.9061599316299296,,,,,,
65,Florida,Miami-Dade,2020-03-27,763.0,147.0,91.28571428571429,Friday,-69.0,2.365118827789369,,,,,,
66,Florida,Miami-Dade,2020-03-28,1003.0,240.0,119.14285714285714,Saturday,93.0,3.0868687048142935,,,,,,
67,Florida,Miami-Dade,2020-03-29,1192.0,189.0,137.85714285714286,Sunday,-51.0,3.5717365709182176,,,,,,
68,Florida,Miami-Dade,2020-03-30,1632.0,440.0,193.42857142857142,Monday,251.0,5.011535043547426,,,,,,
69,Florida,Miami-Dade,2020-03-31,2123.0,491.0,255.0,Tuesday,51.0,6.606787335843542,,,,,,
70,Florida,Miami-Dade,2020-04-01,2202.0,79.0,257.42857142857144,Wednesday,-412.0,6.669709119994433,,,,,,
71,Florida,Miami-Dade,2020-04-02,2886.0,684.0,324.2857142857143,Thursday,605.0,8.401908824854253,,,,,,
72,Florida,Miami-Dade,2020-04-03,3364.0,478.0,371.57142857142856,Friday,-206.0,9.627032975086305,,,,,,
73,Florida,Miami-Dade,2020-04-04,3890.0,526.0,412.42857142857144,Saturday,48.0,10.685599461389527,,,,,,
74,Florida,Miami-Dade,2020-04-05,4146.0,256.0,422.0,Sunday,-270.0,10.93358531657245,,,,,,
75,Florida,Miami-Dade,2020-04-06,4481.0,335.0,407.0,Monday,79.0,10.544950767405183,,,,,,
76,Florida,Miami-Dade,2020-04-07,4997.0,516.0,410.57142857142856,Tuesday,181.0,10.6374828029212,,,,,,
77,Florida,Miami-Dade,2020-04-08,5354.0,357.0,450.2857142857143,Wednesday,-159.0,11.666439037859297,,,,,,
78,Florida,Miami-Dade,2020-04-09,5745.0,391.0,408.42857142857144,Thursday,34.0,10.58196358161159,,,,,,
79,Florida,Miami-Dade,2020-04-10,6119.0,374.0,393.57142857142856,Friday,-17.0,10.197030313864964,,,,,,
80,Florida,Miami-Dade,2020-04-11,6487.0,368.0,371.0,Saturday,-6.0,9.612227849403743,,,,,,
81,Florida,Miami-Dade,2020-04-12,7058.0,571.0,416.0,Sunday,203.0,10.778131496905544,,,,,,
82,Florida,Miami-Dade,2020-04-13,7459.0,401.0,425.42857142857144,Monday,-170.0,11.022416070667825,,,,,,
83,Florida,Miami-Dade,2020-04-14,7712.0,253.0,387.85714285714283,Tuesday,-148.0,10.048979057039338,,,,,,
84,Florida,Miami-Dade,2020-04-15,8066.0,354.0,387.42857142857144,Wednesday,101.0,10.037875212777415,,,,,,
85,Florida,Miami-Dade,2020-04-16,8326.0,260.0,368.7142857142857,Thursday,-94.0,9.553007346673493,,,,,,
86,Florida,Miami-Dade,2020-04-17,8824.0,498.0,386.42857142857144,Friday,238.0,10.011966242832932,,,,,,
87,Florida,Miami-Dade,2020-04-18,9045.0,221.0,365.42857142857144,Saturday,-277.0,9.467877873998757,,,,,,
88,Florida,Miami-Dade,2020-04-19,9354.0,309.0,328.0,Sunday,88.0,8.49814214179091,,,,,,
89,Florida,Miami-Dade,2020-04-20,9657.0,303.0,314.0,Monday,-6.0,8.135416562568127,,,,,,
90,Florida,Miami-Dade,2020-04-21,10056.0,399.0,334.85714285714283,Tuesday,96.0,8.67580364998166,,,,,,
91,Florida,Miami-Dade,2020-04-22,10153.0,97.0,298.14285714285717,Wednesday,-302.0,7.724574324877016,,,,,,
92,Florida,Miami-Dade,2020-04-23,10588.0,435.0,323.14285714285717,Thursday,338.0,8.372298573489127,,,,,,
93,Florida,Miami-Dade,2020-04-24,10926.0,338.0,300.2857142857143,Friday,-97.0,7.780093546186626,,,,,,
94,Florida,Miami-Dade,2020-04-25,11005.0,79.0,280.0,Saturday,-259.0,7.2545115844556545,,,,,,
95,Florida,Miami-Dade,2020-04-26,11351.0,346.0,285.2857142857143,Sunday,267.0,7.391458997019358,,,,,,
96,Florida,Miami-Dade,2020-04-27,11570.0,219.0,273.2857142857143,Monday,-127.0,7.080551357685544,,,,,,
97,Florida,Miami-Dade,2020-04-28,11831.0,261.0,253.57142857142858,Tuesday,42.0,6.569774521637136,,,,,,
98,Florida,Miami-Dade,2020-04-29,11927.0,96.0,253.42857142857142,Wednesday,-165.0,6.566073240216495,,,,,,
99,Florida,Miami-Dade,2020-04-30,12063.0,136.0,210.71428571428572,Thursday,40.0,5.459390095444944,,,,,,
100,Florida,Miami-Dade,2020-05-01,12389.0,326.0,209.0,Friday,190.0,5.414974718397256,,,,,,
101,Florida,Miami-Dade,2020-05-02,12632.0,243.0,232.42857142857142,Saturday,-83.0,6.021984871382322,,,,,,
102,Florida,Miami-Dade,2020-05-03,12775.0,143.0,203.42857142857142,Sunday,-100.0,5.270624742992271,,,,,,
103,Florida,Miami-Dade,2020-05-04,13092.0,317.0,217.42857142857142,Monday,174.0,5.633350322215054,,,,,,
104,Florida,Miami-Dade,2020-05-05,13224.0,132.0,199.0,Tuesday,-185.0,5.155885018952412,,,,,,
105,Florida,Miami-Dade,2020-05-06,13371.0,147.0,206.28571428571428,Wednesday,15.0,5.344650371405084,,,,,,
106,Florida,Miami-Dade,2020-05-07,13585.0,214.0,217.42857142857142,Thursday,67.0,5.633350322215054,,,,,,
107,Florida,Miami-Dade,2020-05-08,13664.0,79.0,182.14285714285714,Friday,-135.0,4.719133811316816,,,,,,
108,Florida,Miami-Dade,2020-05-09,13841.0,177.0,172.71428571428572,Saturday,98.0,4.474849237554534,,,,,,
109,Florida,Miami-Dade,2020-05-10,14007.0,166.0,176.0,Sunday,-11.0,4.559978710229268,,,,,,
110,Florida,Miami-Dade,2020-05-11,14167.0,160.0,153.57142857142858,Monday,-6.0,3.978877527188688,,,,,,
111,Florida,Miami-Dade,2020-05-12,14385.0,218.0,165.85714285714286,Tuesday,58.0,4.297187729363783,,,,,,
112,Florida,Miami-Dade,2020-05-13,14468.0,83.0,156.71428571428572,Wednesday,-135.0,4.060305718442782,,,,,,
113,Florida,Miami-Dade,2020-05-14,14742.0,274.0,165.28571428571428,Thursday,191.0,4.282382603681221,,,,,,
114,Florida,Miami-Dade,2020-05-15,15011.0,269.0,192.42857142857142,Friday,-5.0,4.985626073602942,,,,,,
115,Florida,Miami-Dade,2020-05-16,15366.0,355.0,217.85714285714286,Saturday,86.0,5.644454166476976,,,,,,
116,Florida,Miami-Dade,2020-05-17,15658.0,292.0,235.85714285714286,Sunday,-63.0,6.110815625477697,,,,,,
117,Florida,Miami-Dade,2020-05-18,15864.0,206.0,242.42857142857142,Monday,-86.0,6.281074570827166,,,,,,
118,Florida,Miami-Dade,2020-05-19,15942.0,78.0,222.42857142857142,Tuesday,-128.0,5.762895171937476,,,,,,
119,Florida,Miami-Dade,2020-05-20,16034.0,92.0,223.71428571428572,Wednesday,14.0,5.796206704723242,,,,,,
120,Florida,Miami-Dade,2020-05-21,16367.0,333.0,232.14285714285714,Thursday,241.0,6.01458230854104,,,,,,
121,Florida,Miami-Dade,2020-05-22,16522.0,155.0,215.85714285714286,Friday,-178.0,5.592636226588007,,,,,,
122,Florida,Miami-Dade,2020-05-23,16694.0,172.0,189.71428571428572,Saturday,17.0,4.91530172661077,,,,,,
123,Florida,Miami-Dade,2020-05-24,16845.0,151.0,169.57142857142858,Sunday,-21.0,4.39342104630044,,,,,,
124,Florida,Miami-Dade,2020-05-25,17041.0,196.0,168.14285714285714,Monday,45.0,4.356408232094033,,,,,,
125,Florida,Miami-Dade,2020-05-26,17168.0,127.0,175.14285714285714,Tuesday,-69.0,4.537771021705424,,,,,,
126,Florida,Miami-Dade,2020-05-27,17225.0,57.0,170.14285714285714,Wednesday,-70.0,4.408226171983002,,,,,,
127,Florida,Miami-Dade,2020-05-28,17396.0,171.0,147.0,Thursday,114.0,3.8086185818392186,,,,,,
128,Florida,Miami-Dade,2020-05-29,17641.0,245.0,159.85714285714286,Friday,74.0,4.141733909696876,,,,,,
129,Florida,Miami-Dade,2020-05-30,17826.0,185.0,161.71428571428572,Saturday,-60.0,4.1898505681652045,,,,,,
130,Florida,Miami-Dade,2020-05-31,18000.0,174.0,165.0,Sunday,-11.0,4.274980040839939,,,,,,
131,Florida,Miami-Dade,2020-06-01,18139.0,139.0,156.85714285714286,Monday,-35.0,4.064006999863422,,,,,,
132,Florida,Miami-Dade,2020-06-02,18224.0,85.0,150.85714285714286,Tuesday,-54.0,3.908553180196516,,,,,,
133,Florida,Miami-Dade,2020-06-03,18456.0,232.0,175.85714285714286,Wednesday,147.0,4.556277428808627,,,,,,
134,Florida,Miami-Dade,2020-06-04,18779.0,323.0,197.57142857142858,Thursday,91.0,5.118872204746005,,,,,,
135,Florida,Miami-Dade,2020-06-05,19056.0,277.0,202.14285714285714,Friday,-46.0,5.237313210206506,,,,,,
136,Florida,Miami-Dade,2020-06-06,19299.0,243.0,210.42857142857142,Saturday,-34.0,5.451987532603662,,,,,,
137,Florida,Miami-Dade,2020-06-07,19547.0,248.0,221.0,Sunday,5.0,5.72588235773107,,,,,,
138,Florida,Miami-Dade,2020-06-08,19756.0,209.0,231.0,Monday,-39.0,5.984972057175915,,,,,,
139,Florida,Miami-Dade,2020-06-09,19980.0,224.0,250.85714285714286,Tuesday,15.0,6.499450174644964,,,,,,
140,Florida,Miami-Dade,2020-06-10,20277.0,297.0,260.14285714285717,Wednesday,73.0,6.740033466986605,,,,,,
141,Florida,Miami-Dade,2020-06-11,20548.0,271.0,252.71428571428572,Thursday,-26.0,6.547566833113292,,,,,,
142,Florida,Miami-Dade,2020-06-12,20872.0,324.0,259.42857142857144,Friday,53.0,6.721527059883402,,,,,,
143,Florida,Miami-Dade,2020-06-13,21633.0,761.0,333.42857142857144,Saturday,437.0,8.638790835775254,,,,,,
144,Florida,Miami-Dade,2020-06-14,21917.0,284.0,338.57142857142856,Sunday,-477.0,8.772036966918316,,,,,,
145,Florida,Miami-Dade,2020-06-15,22197.0,280.0,348.7142857142857,Monday,-4.0,9.034827947783802,,,,,,
146,Florida,Miami-Dade,2020-06-16,22741.0,544.0,394.42857142857144,Tuesday,264.0,10.219238002388806,,,,,,
147,Florida,Miami-Dade,2020-06-17,23273.0,532.0,428.0,Wednesday,-12.0,11.089039136239357,,,,,,
148,Florida,Miami-Dade,2020-06-18,23854.0,581.0,472.2857142857143,Thursday,49.0,12.236436376637956,,,,,,
149,Florida,Miami-Dade,2020-06-19,24376.0,522.0,500.57142857142856,Friday,-59.0,12.969290097924803,,,,,,
150,Florida,Miami-Dade,2020-06-20,25080.0,704.0,492.42857142857144,Saturday,182.0,12.758317056948286,,,,,,
151,Florida,Miami-Dade,2020-06-21,25790.0,710.0,553.2857142857143,Sunday,6.0,14.3350629421412,,,,,,
152,Florida,Miami-Dade,2020-06-22,26239.0,449.0,577.4285714285714,Monday,-261.0,14.960579502229466,,,,,,
153,Florida,Miami-Dade,2020-06-23,26822.0,583.0,583.0,Tuesday,134.0,15.104929477634451,,,,,,
154,Florida,Miami-Dade,2020-06-24,27779.0,957.0,643.7142857142857,Wednesday,374.0,16.677974081406724,,,,,,
155,Florida,Miami-Dade,2020-06-25,28664.0,885.0,687.1428571428571,Thursday,-72.0,17.80316363328148,,,,,,
156,Florida,Miami-Dade,2020-06-26,30196.0,1532.0,831.4285714285714,Friday,647.0,21.541457868128525,,,,,,
157,Florida,Miami-Dade,2020-06-27,31562.0,1366.0,926.0,Saturday,-166.0,23.99170616859263,,,,,,
158,Florida,Miami-Dade,2020-06-28,33714.0,2152.0,1132.0,Sunday,786.0,29.32895397715643,,,,,,
159,Florida,Miami-Dade,2020-06-29,35222.0,1508.0,1283.2857142857142,Monday,-644.0,33.24861100161487,,,,,,
160,Florida,Miami-Dade,2020-06-30,36820.0,1598.0,1428.2857142857142,Tuesday,90.0,37.00541164356512,,,,,,
161,Florida,Miami-Dade,2020-07-01,37961.0,1141.0,1454.5714285714287,Wednesday,-457.0,37.686447424963,,,,,,
162,Florida,Miami-Dade,2020-07-02,40265.0,2304.0,1657.2857142857142,Thursday,1163.0,42.938565760852065,,,,,,
163,Florida,Miami-Dade,2020-07-03,42311.0,2046.0,1730.7142857142858,Friday,-258.0,44.841024411061355,,,,,,
164,Florida,Miami-Dade,2020-07-04,44729.0,2418.0,1881.0,Saturday,372.0,48.734772465575304,,,,,,
165,Florida,Miami-Dade,2020-07-05,47011.0,2282.0,1899.5714285714287,Sunday,-136.0,49.21593905025859,,,,,,
166,Florida,Miami-Dade,2020-07-06,48992.0,1981.0,1967.142857142857,Monday,-301.0,50.96664516222161,,,,,,
167,Florida,Miami-Dade,2020-07-07,51058.0,2066.0,2034.0,Tuesday,85.0,52.698844867081434,,,,,,
168,Florida,Miami-Dade,2020-07-08,53974.0,2916.0,2287.5714285714284,Wednesday,850.0,59.26861938871857,,,,,,
169,Florida,Miami-Dade,2020-07-09,55961.0,1987.0,2242.285714285714,Thursday,-929.0,58.095313178375484,,,,,,
170,Florida,Miami-Dade,2020-07-10,58341.0,2380.0,2290.0,Friday,393.0,59.33154117286946,,,,,,
171,Florida,Miami-Dade,2020-07-11,60868.0,2527.0,2305.5714285714284,Saturday,147.0,59.73498084771929,,,,,,
172,Florida,Miami-Dade,2020-07-12,64444.0,3576.0,2490.4285714285716,Sunday,1049.0,64.52443900602827,,,,,,
173,Florida,Miami-Dade,2020-07-13,67713.0,3269.0,2674.4285714285716,Monday,-307.0,69.29168947581343,,,,,,
174,Florida,Miami-Dade,2020-07-14,69803.0,2090.0,2677.8571428571427,Tuesday,-1179.0,69.3805202299088,,,,,,
175,Florida,Miami-Dade,2020-07-15,72317.0,2514.0,2620.4285714285716,Wednesday,424.0,67.89260509881126,,,,,,
176,Florida,Miami-Dade,2020-07-16,75425.0,3108.0,2780.5714285714284,Thursday,594.0,72.04174157134942,,,,,,
177,Florida,Miami-Dade,2020-07-17,77867.0,2442.0,2789.4285714285716,Friday,-666.0,72.27122101942913,,,,,,
178,Florida,Miami-Dade,2020-07-18,81026.0,3159.0,2879.714285714286,Saturday,717.0,74.61043087727403,,,,,,
179,Florida,Miami-Dade,2020-07-19,84238.0,3212.0,2827.714285714286,Sunday,53.0,73.26316444016082,,,,,,
180,Florida,Miami-Dade,2020-07-20,87035.0,2797.0,2760.285714285714,Monday,-415.0,71.51615960961844,,,,,,
181,Florida,Miami-Dade,2020-07-21,89557.0,2522.0,2822.0,Tuesday,-275.0,73.1151131833352,,,,,,
182,Florida,Miami-Dade,2020-07-22,92345.0,2788.0,2861.1428571428573,Wednesday,266.0,74.12926429259073,,,,,,
183,Florida,Miami-Dade,2020-07-23,95068.0,2723.0,2806.1428571428573,Thursday,-65.0,72.7042709456441,,,,,,
184,Florida,Miami-Dade,2020-07-24,98430.0,3362.0,2937.5714285714284,Friday,639.0,76.10944985263347,,,,,,
185,Florida,Miami-Dade,2020-07-25,101854.0,3424.0,2975.4285714285716,Saturday,62.0,77.09028942910325,,,,,,
186,Florida,Miami-Dade,2020-07-26,104755.0,2901.0,2931.0,Sunday,-523.0,75.93919090728401,,,,,,
187,Florida,Miami-Dade,2020-07-27,107315.0,2560.0,2897.1428571428573,Monday,-341.0,75.06198721059218,,,,,,
188,Florida,Miami-Dade,2020-07-28,110352.0,3037.0,2970.714285714286,Tuesday,477.0,76.96814714222211,,,,,,
189,Florida,Miami-Dade,2020-07-29,113143.0,2791.0,2971.1428571428573,Wednesday,-246.0,76.97925098648403,,,,,,
190,Florida,Miami-Dade,2020-07-30,115916.0,2773.0,2978.285714285714,Thursday,-18.0,77.16431505751606,,,,,,
191,Florida,Miami-Dade,2020-07-31,118462.0,2546.0,2861.714285714286,Friday,-227.0,74.1440694182733,,,,,,
192,Florida,Miami-Dade,2020-08-01,121207.0,2745.0,2764.714285714286,Saturday,199.0,71.6308993336583,,,,,,
193,Florida,Miami-Dade,2020-08-02,122690.0,1483.0,2562.1428571428573,Sunday,-1262.0,66.38248227918987,,,,,,
194,Florida,Miami-Dade,2020-08-03,123644.0,954.0,2332.714285714286,Monday,-529.0,60.43822431764101,,,,,,
195,Florida,Miami-Dade,2020-08-04,124759.0,1115.0,2058.1428571428573,Tuesday,161.0,53.3243614271697,,,,,,
196,Florida,Miami-Dade,2020-08-05,125949.0,1190.0,1829.4285714285713,Wednesday,75.0,47.39860987272404,,,,,,
197,Florida,Miami-Dade,2020-08-06,127677.0,1728.0,1680.142857142857,Thursday,538.0,43.53077078815457,,,,,,
198,Florida,Miami-Dade,2020-08-07,129409.0,1732.0,1563.857142857143,Friday,4.0,40.51792771175309,,,,,,
199,Florida,Miami-Dade,2020-08-08,131217.0,1808.0,1430.0,Saturday,76.0,37.04982702061281,,,,,,
200,Florida,Miami-Dade,2020-08-09,132461.0,1244.0,1395.857142857143,Sunday,-564.0,36.165220761079695,,,,,,
201,Florida,Miami-Dade,2020-08-10,133623.0,1162.0,1425.5714285714287,Monday,-82.0,36.935087296572945,,,,,,
202,Florida,Miami-Dade,2020-08-11,135130.0,1507.0,1481.5714285714287,Tuesday,345.0,38.385989613464076,,,,,,
203,Florida,Miami-Dade,2020-08-12,139271.0,4141.0,1903.142857142857,Wednesday,2634.0,49.308471085774606,,,,,,
204,Florida,Miami-Dade,2020-08-13,140984.0,1713.0,1901.0,Thursday,-2428.0,49.252951864465,,,,,,
205,Florida,Miami-Dade,2020-08-14,142662.0,1678.0,1893.2857142857142,Friday,-35.0,49.0530826677504,,,,,,
206,Florida,Miami-Dade,2020-08-15,144407.0,1745.0,1884.2857142857142,Saturday,67.0,48.81990193825004,,,,,,
207,Florida,Miami-Dade,2020-08-16,145307.0,900.0,1835.142857142857,Sunday,-845.0,47.54666112954966,,,,,,
208,Florida,Miami-Dade,2020-08-17,146026.0,719.0,1771.857142857143,Monday,-181.0,45.90699346020586,,,,,,
